Time (s),EOG (V)
0.0,1.6824462988879532
0.001,1.6837361516663805
0.002,1.6630985072115436
0.003,1.6656782127683982
0.004,1.6759970349958166
0.005,1.6747071822173893
0.006,1.6979245322290808
0.007,1.7043737961212173
0.008,1.7017940905643627
0.009000000000000001,1.7314607044681907
0.01,1.7314607044681907
0.011,1.7340404100250453
0.012,1.741779526695609
0.013000000000000001,1.745649085030891
0.014,1.7366201155818999
0.015,1.7340404100250453
0.016,1.7146926183486357
0.017,1.715982471127063
0.018000000000000002,1.7146926183486357
0.019,1.6785767405526713
0.02,1.6850260044448078
0.021,1.6759970349958166
0.022,1.6656782127683982
0.023,1.6682579183252528
0.024,1.6824462988879532
0.025,1.6785767405526713
0.026000000000000002,1.6966346794506535
0.027,1.7121129127917811
0.028,1.7043737961212173
0.029,1.7301708516897634
0.03,1.7301708516897634
0.031,1.7379099683603272
0.032,1.745649085030891
0.033,1.745649085030891
0.034,1.7379099683603272
0.035,1.7340404100250453
0.036000000000000004,1.7108230600133538
0.037,1.715982471127063
0.038,1.7146926183486357
0.039,1.6798665933310986
0.04,1.6850260044448078
0.041,1.686315857223235
0.042,1.6656782127683982
0.043000000000000003,1.673417329438962
0.044,1.677286887774244
0.045,1.6824462988879532
0.046,1.699214385007508
0.047,1.706953501678072
0.048,1.699214385007508
0.049,1.732750557246618
0.05,1.7366201155818999
0.051000000000000004,1.7340404100250453
0.052000000000000005,1.741779526695609
0.053,1.7443592322524637
0.054,1.7366201155818999
0.055,1.7314607044681907
0.056,1.715982471127063
0.057,1.7043737961212173
0.058,1.7134027655702084
0.059000000000000004,1.686315857223235
0.06,1.6759970349958166
0.061,1.6850260044448078
0.062,1.6721274766605347
0.063,1.6708376238821074
0.064,1.6811564461095259
0.065,1.6811564461095259
0.066,1.6966346794506535
0.067,1.715982471127063
0.068,1.6927651211153716
0.069,1.7275911461329088
0.07,1.7404896739171818
0.07100000000000001,1.7250114405760542
0.07200000000000001,1.741779526695609
0.073,1.7430693794740364
0.074,1.732750557246618
0.075,1.7301708516897634
0.076,1.7185621766839176
0.077,1.6979245322290808
0.078,1.7043737961212173
0.079,1.6940549738937989
0.08,1.6682579183252528
0.081,1.6850260044448078
0.082,1.673417329438962
0.083,1.6682579183252528
0.084,1.6721274766605347
0.085,1.6888955627800897
0.08600000000000001,1.690185415558517
0.08700000000000001,1.7134027655702084
0.088,1.7056636488996446
0.089,1.7211418822407722
0.09,1.749518643366173
0.091,1.7404896739171818
0.092,1.741779526695609
0.093,1.745649085030891
0.094,1.7353302628034726
0.095,1.7275911461329088
0.096,1.7250114405760542
0.097,1.6966346794506535
0.098,1.70308394334279
